variant,model,seed,event,lead_h,mse
output_clip_01,ASYM,8205,2024-01-09,5,0.00048101136262751227
output_clip_01,ASYM,8205,2024-01-09,6,0.000545675409147084
output_clip_01,ASYM,8205,2024-01-09,7,0.0004966788293135412
output_clip_01,ASYM,8205,2024-01-09,8,0.0005708515211409707
output_clip_01,ASYM,8205,2024-01-09,9,0.0005752992116295735
output_clip_01,ASYM,8205,2024-01-09,10,0.0007674505457459621
output_clip_01,ASYM,8205,2024-01-09,11,0.0007853773344271878
output_clip_01,ASYM,8205,2024-01-09,12,0.0008209224149459937
output_clip_01,ASYM,8205,2024-01-09,13,0.0007620300284552019
output_clip_01,ASYM,8205,2024-01-09,14,0.0008843238085429116
output_clip_01,ASYM,8205,2024-01-09,15,0.0008672107215338525
output_clip_01,ASYM,8205,2024-01-09,16,0.0010690791509130992
output_clip_01,ASYM,8205,2024-01-09,17,0.0010876767496931685
output_clip_01,ASYM,8205,2024-01-09,18,0.00112206005634572
output_clip_01,ASYM,8205,2024-01-09,19,0.0010446255929724118
output_clip_01,ASYM,8205,2024-01-09,20,0.0010782313112491116
output_clip_01,ASYM,8205,2024-01-09,21,0.0010423497055350643
output_clip_01,ASYM,8205,2024-01-09,22,0.001236457021580444
output_clip_01,ASYM,8205,2024-01-09,23,0.0011827265508693638
output_clip_01,ASYM,8205,2024-01-09,24,0.0012075907082776708
output_clip_01,ASYM,8205,2024-01-12,1,4.974707149609837e-05
output_clip_01,ASYM,8205,2024-01-12,2,0.0001142823688854394
output_clip_01,ASYM,8205,2024-01-12,3,0.0001753543305605745
output_clip_01,ASYM,8205,2024-01-12,4,0.0002469073705079468
output_clip_01,ASYM,8205,2024-01-12,5,0.00027175478250407
output_clip_01,ASYM,8205,2024-01-12,6,0.0002798597048351344
output_clip_01,ASYM,8205,2024-01-12,7,0.0002859374964612251
output_clip_01,ASYM,8205,2024-01-12,8,0.0003474507252887728
output_clip_01,ASYM,8205,2024-01-12,9,0.0003773838333810547
output_clip_01,ASYM,8205,2024-01-12,10,0.00043005714102105027
output_clip_01,ASYM,8205,2024-01-12,11,0.0004153778049068441
output_clip_01,ASYM,8205,2024-01-12,12,0.0004105990319020943
output_clip_01,ASYM,8205,2024-01-12,13,0.00038704845963257947
output_clip_01,ASYM,8205,2024-01-12,14,0.0004531517080096992
output_clip_01,ASYM,8205,2024-01-12,15,0.00046566130695979973
output_clip_01,ASYM,8205,2024-01-12,16,0.0005161817781858489
output_clip_01,ASYM,8205,2024-01-12,17,0.0004834055761420132
output_clip_01,ASYM,8205,2024-01-12,18,0.00047599093383601386
output_clip_01,ASYM,8205,2024-01-12,19,0.00048544524072834257
output_clip_01,ASYM,8205,2024-01-12,20,0.0005277273991305101
output_clip_01,ASYM,8205,2024-01-12,21,0.0005339722155615115
output_clip_01,ASYM,8205,2024-01-12,22,0.0006040754451943271
output_clip_01,ASYM,8205,2024-01-12,23,0.0005808388192351906
output_clip_01,ASYM,8205,2024-01-12,24,0.000578156390341451
output_clip_01,ASYM,8205,2024-05-08,1,0.000110502295785349
output_clip_01,ASYM,8205,2024-05-08,2,0.00012917150887309725
output_clip_01,ASYM,8205,2024-05-08,3,0.00015863006838775088
output_clip_01,ASYM,8205,2024-05-08,4,0.00017262261499659994
output_clip_01,ASYM,8205,2024-05-08,5,0.00016100313145695134
output_clip_01,ASYM,8205,2024-05-08,6,0.00020729065141952675
output_clip_01,ASYM,8205,2024-05-08,7,0.0002726701534774531
output_clip_01,ASYM,8205,2024-05-08,8,0.00022682168547410422
output_clip_01,ASYM,8205,2024-05-08,9,0.000253222531460034
output_clip_01,ASYM,8205,2024-05-08,10,0.0002597939592850845
output_clip_01,ASYM,8205,2024-05-08,11,0.0002461149880528072
output_clip_01,ASYM,8205,2024-05-08,12,0.0002925415624911923
output_clip_01,ASYM,8205,2024-05-08,13,0.0003618985920759879
output_clip_01,ASYM,8205,2024-05-08,14,0.0003230377487713814
output_clip_01,ASYM,8205,2024-05-08,15,0.0003505601134179452
output_clip_01,ASYM,8205,2024-05-08,16,0.00034341916806153493
output_clip_01,ASYM,8205,2024-05-08,17,0.00032349477352859693
output_clip_01,ASYM,8205,2024-05-08,18,0.00036737185021576386
output_clip_01,ASYM,8205,2024-05-08,19,0.00042929849724773425
output_clip_01,ASYM,8205,2024-05-08,20,0.0003829356201427514
output_clip_01,ASYM,8205,2024-05-08,21,0.0004017519746620895
output_clip_01,ASYM,8205,2024-05-08,22,0.00038872450604819105
output_clip_01,ASYM,8205,2024-05-08,23,0.00036108309319224325
output_clip_01,ASYM,8205,2024-05-08,24,0.0003950257839660013
output_clip_01,ASYM,8205,2024-05-26,1,0.00032171474956963473
output_clip_01,ASYM,8205,2024-05-26,2,0.000790541795743468
output_clip_01,ASYM,8205,2024-05-26,3,0.0011937861933054928
output_clip_01,ASYM,8205,2024-05-26,4,0.001633775832437831
output_clip_01,ASYM,8205,2024-05-26,5,0.001984961835977418
output_clip_01,ASYM,8205,2024-05-26,6,0.002087936124525568
output_clip_01,ASYM,8205,2024-05-26,7,0.002172595448247868
output_clip_01,ASYM,8205,2024-05-26,8,0.0025246259437623434
output_clip_01,ASYM,8205,2024-05-26,9,0.002762649252567518
output_clip_01,ASYM,8205,2024-05-26,10,0.0031103134524260354
output_clip_01,ASYM,8205,2024-05-26,11,0.003396279074368582
output_clip_01,ASYM,8205,2024-05-26,12,0.00341463638498877
output_clip_01,ASYM,8205,2024-05-26,13,0.0034144965529761028
output_clip_01,ASYM,8205,2024-05-26,14,0.0036384401016000974
output_clip_01,ASYM,8205,2024-05-26,15,0.003801235265739607
output_clip_01,ASYM,8205,2024-05-26,16,0.004140069580974733
output_clip_01,ASYM,8205,2024-05-26,17,0.004378555726336635
output_clip_01,ASYM,8205,2024-05-26,18,0.004430318948533324
output_clip_01,ASYM,8205,2024-05-26,19,0.004386585258228601
output_clip_01,ASYM,8205,2024-05-26,20,0.004387367404164678
output_clip_01,ASYM,8205,2024-05-26,21,0.004527389252532584
output_clip_01,ASYM,8205,2024-05-26,22,0.004841772300977401
output_clip_01,ASYM,8205,2024-05-26,23,0.005043348198924983
output_clip_01,ASYM,8205,2024-05-26,24,0.005064015412719091
output_clip_01,ASYM,8205,2024-06-26,1,8.104714545070405e-05
output_clip_01,ASYM,8205,2024-06-26,2,0.00010414744536903473
output_clip_01,ASYM,8205,2024-06-26,3,8.096309320844775e-05
output_clip_01,ASYM,8205,2024-06-26,4,0.0001082477931765416
output_clip_01,ASYM,8205,2024-06-26,5,0.00021713963356199655
output_clip_01,ASYM,8205,2024-06-26,6,0.00026531518367789507
output_clip_01,ASYM,8205,2024-06-26,7,0.00018132789777218123
output_clip_01,ASYM,8205,2024-06-26,8,0.00021105220414803296
output_clip_01,ASYM,8205,2024-06-26,9,0.0002354889860173255
output_clip_01,ASYM,8205,2024-06-26,10,0.00023371474761819046
output_clip_01,ASYM,8205,2024-06-26,11,0.0002494783518258979
output_clip_01,ASYM,8205,2024-06-26,12,0.0003402886164693258
output_clip_01,ASYM,8205,2024-06-26,13,0.00024263620406869224
output_clip_01,ASYM,8205,2024-06-26,14,0.0002624639219695367
output_clip_01,ASYM,8205,2024-06-26,15,0.0002867312554104057
output_clip_01,ASYM,8205,2024-06-26,16,0.00027320329460445267
output_clip_01,ASYM,8205,2024-06-26,17,0.0002792795021481832
output_clip_01,ASYM,8205,2024-06-26,18,0.0003846781121373243
output_clip_01,ASYM,8205,2024-06-26,19,0.00028438495892053254
output_clip_01,ASYM,8205,2024-06-26,20,0.00030148049975652465
output_clip_01,ASYM,8205,2024-06-26,21,0.00032036826311067536
output_clip_01,ASYM,8205,2024-06-26,22,0.0003043294436699019
output_clip_01,ASYM,8205,2024-06-26,23,0.00030692357514907194
output_clip_01,ASYM,8205,2024-06-26,24,0.00040898427934895395
output_clip_01,ASYM,8205,2024-09-27,1,0.0004303395542827813
output_clip_01,ASYM,8205,2024-09-27,2,0.0012040096607712513
output_clip_01,ASYM,8205,2024-09-27,3,0.0019470311346357115
output_clip_01,ASYM,8205,2024-09-27,4,0.002659517374525781
output_clip_01,ASYM,8205,2024-09-27,5,0.0038149799206625788
output_clip_01,ASYM,8205,2024-09-27,6,0.004413211210542972
output_clip_01,ASYM,8205,2024-09-27,7,0.004972941869339077
output_clip_01,ASYM,8205,2024-09-27,8,0.005676054265247638
output_clip_01,ASYM,8205,2024-09-27,9,0.006573472618033018
output_clip_01,ASYM,8205,2024-09-27,10,0.007044587664797452
output_clip_01,ASYM,8205,2024-09-27,11,0.007728005749517618
output_clip_01,ASYM,8205,2024-09-27,12,0.00819634634181579
output_clip_01,ASYM,8205,2024-09-27,13,0.008549757215507396
output_clip_01,ASYM,8205,2024-09-27,14,0.008983514830847604
output_clip_01,ASYM,8205,2024-09-27,15,0.009712976122999569
output_clip_01,ASYM,8205,2024-09-27,16,0.010124238027037501
output_clip_01,ASYM,8205,2024-09-27,17,0.010769073350234819
output_clip_01,ASYM,8205,2024-09-27,18,0.011357990170135049
output_clip_01,ASYM,8205,2024-09-27,19,0.011629453758174178
output_clip_01,ASYM,8205,2024-09-27,20,0.012022778913474733
output_clip_01,ASYM,8205,2024-09-27,21,0.012830353359803346
output_clip_01,ASYM,8205,2024-09-27,22,0.013293572802570658
output_clip_01,ASYM,8205,2024-09-27,23,0.014097671486589457
output_clip_01,ASYM,8205,2024-09-27,24,0.014655061733360683
